HP:0000003	ENSG00000203618	ORPHANET:567
HP:0000003	ENSG00000204104	ORPHANET:3156
HP:0000003	ENSG00000205084	ORPHANET:564
HP:0000003	ENSG00000214413	ORPHANET:110
HP:0000003	ENSG00000215193	ORPHANET:912
HP:0000003	ENSG00000256349	ORPHANET:110
HP:0000006	ENSG00000000971	OMIM:126700
HP:0000006	ENSG00000000971	OMIM:609814
HP:0000006	ENSG00000001631	OMIM:116860
HP:0000006	ENSG00000002822	OMIM:176807
HP:0000006	ENSG00000003400	OMIM:603909
HP:0000006	ENSG00000004939	OMIM:166900
HP:0000006	ENSG00000004939	OMIM:179800
HP:0000006	ENSG00000004939	OMIM:185020
HP:0000006	ENSG00000004939	OMIM:612653
HP:0000006	ENSG00000005073	OMIM:605432
HP:0000006	ENSG00000005339	OMIM:180849
HP:0000006	ENSG00000005421	OMIM:168820
HP:0000006	ENSG00000005471	OMIM:600803
HP:0000006	ENSG00000005471	OMIM:614972
HP:0000006	ENSG00000005961	OMIM:187800
HP:0000006	ENSG00000006071	OMIM:125853
HP:0000006	ENSG00000006071	OMIM:240800
HP:0000006	ENSG00000006071	OMIM:256450
HP:0000006	ENSG00000006071	OMIM:606176
HP:0000006	ENSG00000006071	OMIM:610374
HP:0000006	ENSG00000006468	OMIM:600541
HP:0000006	ENSG00000007062	OMIM:603786
HP:0000006	ENSG00000007062	OMIM:608051
HP:0000006	ENSG00000007062	OMIM:612657
HP:0000006	ENSG00000007314	OMIM:168300
HP:0000006	ENSG00000007314	OMIM:170500
HP:0000006	ENSG00000007314	OMIM:608390
HP:0000006	ENSG00000007314	OMIM:613345
HP:0000006	ENSG00000007372	OMIM:106210
HP:0000006	ENSG00000007372	OMIM:120200
HP:0000006	ENSG00000007372	OMIM:120430
HP:0000006	ENSG00000007372	OMIM:136520
HP:0000006	ENSG00000007372	OMIM:148190
HP:0000006	ENSG00000007372	OMIM:165550
HP:0000006	ENSG00000008128	OMIM:176873
HP:0000006	ENSG00000008196	OMIM:169100
HP:0000006	ENSG00000008226	OMIM:133239
HP:0000006	ENSG00000008441	OMIM:602535
