OMIM:PS100070	OMIM:609782
OMIM:PS100070	OMIM:611891
OMIM:PS100070	OMIM:614375
OMIM:PS100070	OMIM:100070
OMIM:PS100300	OMIM:615297
OMIM:PS100300	OMIM:100300
OMIM:PS100300	OMIM:614814
OMIM:PS100300	OMIM:616028
OMIM:PS100300	OMIM:616589
OMIM:PS100300	OMIM:614219
OMIM:PS101800	OMIM:614613
OMIM:PS101800	OMIM:101800
OMIM:PS102300	OMIM:612853
OMIM:PS102300	OMIM:610439
OMIM:PS102300	OMIM:615197
OMIM:PS102300	OMIM:611185
OMIM:PS102300	OMIM:610438
OMIM:PS102300	OMIM:102300
OMIM:PS102300	OMIM:608831
OMIM:PS102300	OMIM:611242
OMIM:PS104290	OMIM:104290
OMIM:PS104290	OMIM:614820
OMIM:PS104500	OMIM:104530
OMIM:PS104500	OMIM:616221
OMIM:PS104500	OMIM:104500
OMIM:PS104500	OMIM:204650
OMIM:PS104500	OMIM:614832
OMIM:PS104500	OMIM:130900
OMIM:PS104500	OMIM:612529
OMIM:PS104500	OMIM:615887
OMIM:PS104500	OMIM:613211
OMIM:PS104500	OMIM:104510
OMIM:PS104500	OMIM:204690
OMIM:PS104500	OMIM:204700
OMIM:PS104500	OMIM:301200
OMIM:PS104500	OMIM:301201
OMIM:PS105250	OMIM:105250
OMIM:PS105250	OMIM:613955
OMIM:PS105400	OMIM:612069
OMIM:PS105400	OMIM:612069
OMIM:PS105400	OMIM:105400
OMIM:PS105400	OMIM:205100
OMIM:PS105400	OMIM:615515
OMIM:PS105400	OMIM:616208
OMIM:PS105400	OMIM:614696
OMIM:PS105400	OMIM:606070
OMIM:PS105400	OMIM:616437
OMIM:PS105400	OMIM:612577
OMIM:PS105400	OMIM:105550
OMIM:PS105400	OMIM:614373
OMIM:PS105400	OMIM:613954
OMIM:PS105400	OMIM:602433
OMIM:PS105400	OMIM:613435
OMIM:PS105400	OMIM:105400
OMIM:PS105400	OMIM:615426
OMIM:PS105400	OMIM:616439
